return_date,product_id,store_id,quantity
6/22/2021,612,6,2
6/22/2021,685,6,1
6/22/2021,699,3,1
6/22/2021,716,3,1
6/22/2021,801,17,1
6/22/2021,821,7,1
6/22/2021,902,6,2
6/22/2021,919,6,1
6/22/2021,1241,17,2
6/22/2021,1355,6,1
6/22/2021,1472,17,1
6/23/2021,182,13,1
6/23/2021,213,13,1
6/23/2021,265,13,1
6/23/2021,480,24,2
6/23/2021,962,13,1
6/23/2021,1410,16,1
6/27/2021,146,16,1
6/27/2021,404,16,1
6/27/2021,601,17,1
6/27/2021,668,16,1
6/27/2021,714,17,1
6/27/2021,902,17,1
6/27/2021,999,17,1
6/27/2021,1059,16,1
6/27/2021,1088,17,2
6/27/2021,1229,17,1
6/27/2021,1285,17,1
6/27/2021,1487,17,2
6/28/2021,58,15,1
6/28/2021,393,15,1
6/28/2021,544,15,1
6/28/2021,664,15,1
6/28/2021,1361,23,2
6/28/2021,1525,23,1
7/1/2021,19,6,1
7/1/2021,44,3,1
7/1/2021,1182,6,1
7/1/2021,1210,23,1
7/2/2021,70,16,1
7/2/2021,239,16,1
7/2/2021,431,16,1
7/2/2021,564,17,1
7/2/2021,1154,17,1
7/2/2021,1375,16,1
7/3/2021,465,15,1
7/3/2021,1075,13,1
7/3/2021,1114,13,2
7/3/2021,1286,13,2
7/4/2021,178,17,1
7/4/2021,477,16,1
7/4/2021,564,17,1
7/4/2021,658,17,1
7/4/2021,834,16,2
7/4/2021,896,16,1
7/4/2021,1272,16,2
7/4/2021,1293,16,2
7/5/2021,309,17,2
7/5/2021,336,23,1
7/5/2021,455,7,1
7/5/2021,568,7,2
7/5/2021,611,17,1
7/5/2021,982,7,1
7/5/2021,1234,17,1
7/5/2021,1342,17,1
7/5/2021,1362,17,1
7/5/2021,1448,17,1
7/5/2021,1520,7,1
7/6/2021,252,13,2
7/6/2021,312,15,1
7/6/2021,484,13,1
7/6/2021,484,13,1
7/6/2021,486,13,1
7/6/2021,780,13,1
7/6/2021,833,13,1
7/6/2021,1036,13,1
7/6/2021,1158,13,1
7/6/2021,1196,13,2
7/6/2021,1206,17,1
7/6/2021,1256,13,1
7/6/2021,1324,15,1
7/6/2021,1365,13,1
7/6/2021,1474,15,1
7/6/2021,1496,17,1
7/9/2021,59,3,2
7/9/2021,512,3,1
7/9/2021,929,3,1
7/9/2021,1025,3,1
7/10/2021,2,7,1
7/10/2021,166,7,1
7/10/2021,366,7,1
7/10/2021,384,7,1
7/10/2021,442,23,1
7/10/2021,962,23,1
7/10/2021,1309,7,1
7/10/2021,1458,7,1
7/11/2021,126,11,2
7/11/2021,368,11,1
7/11/2021,368,6,1
7/11/2021,371,6,1
7/11/2021,452,11,1
7/11/2021,707,24,1
7/11/2021,1039,11,1
7/11/2021,1097,6,1
7/11/2021,1289,24,1
7/11/2021,1420,24,2
7/11/2021,1439,11,1
7/12/2021,254,23,1
7/14/2021,8,24,1
7/14/2021,80,11,1
7/14/2021,103,7,1
7/14/2021,679,11,1
7/14/2021,701,11,1
7/14/2021,779,24,1
7/14/2021,827,7,1
7/14/2021,859,24,1
7/14/2021,950,7,1
7/14/2021,1100,7,1
7/14/2021,1212,11,1
7/14/2021,1284,7,1
7/14/2021,1491,11,1
7/16/2021,348,3,1
7/16/2021,517,3,1
7/16/2021,993,3,1
7/17/2021,509,24,1
7/17/2021,658,6,1
7/17/2021,663,24,1
7/17/2021,804,24,1
7/17/2021,938,24,1
7/17/2021,1241,24,1
7/20/2021,66,13,1
7/20/2021,307,13,1
7/20/2021,432,13,1
7/20/2021,451,13,1
7/20/2021,492,13,1
7/20/2021,584,13,2
7/20/2021,761,13,1
7/20/2021,830,13,1
7/20/2021,969,13,1
7/20/2021,1406,7,1
7/20/2021,1430,13,1
7/20/2021,1465,7,1
7/22/2021,122,24,1
7/22/2021,126,24,2
7/22/2021,146,24,1
7/22/2021,938,24,2
7/22/2021,1063,24,2
7/23/2021,67,7,1
7/23/2021,86,7,2
7/23/2021,88,15,1
7/23/2021,174,7,1
7/23/2021,377,15,1
7/23/2021,433,7,1
7/23/2021,467,11,1
7/23/2021,487,7,1
7/23/2021,571,23,1
7/23/2021,645,11,1
7/23/2021,663,11,2
7/23/2021,835,15,1
7/23/2021,871,23,1
7/23/2021,912,16,1
7/23/2021,945,16,1
7/23/2021,986,16,2
7/23/2021,1172,7,2
7/23/2021,1195,7,1
7/23/2021,1250,15,1
7/23/2021,1262,7,1
7/23/2021,1431,11,1
7/24/2021,153,11,1
7/24/2021,198,11,1
7/24/2021,356,16,1
7/24/2021,469,11,1
7/24/2021,510,16,1
7/24/2021,732,16,2
7/24/2021,969,11,2
7/24/2021,1309,16,1
7/24/2021,1486,16,1
7/26/2021,171,6,1
7/26/2021,1333,6,1
7/27/2021,27,17,1
7/27/2021,43,13,1
7/27/2021,112,17,1
7/27/2021,223,16,1
7/27/2021,229,17,1
7/27/2021,248,13,1
7/27/2021,419,13,1
7/27/2021,435,16,1
7/27/2021,468,17,1
7/27/2021,477,13,1
7/27/2021,483,15,1
7/27/2021,573,13,1
7/27/2021,644,13,1
7/27/2021,656,13,1
7/27/2021,715,15,1
7/27/2021,786,13,1
7/27/2021,915,13,1
7/27/2021,996,16,1
7/27/2021,1016,17,1
7/27/2021,1086,17,1
7/27/2021,1125,13,2
7/27/2021,1128,13,1
7/27/2021,1148,15,1
7/27/2021,1170,13,1
7/27/2021,1175,13,1
7/27/2021,1201,17,2
7/27/2021,1219,17,1
7/27/2021,1231,15,1
7/27/2021,1305,13,1
7/27/2021,1396,16,1
7/27/2021,1529,15,1
7/28/2021,61,13,1
7/28/2021,203,3,2
7/28/2021,291,3,1
7/28/2021,504,3,1
7/28/2021,535,3,2
7/28/2021,632,6,2
7/28/2021,782,6,2
7/28/2021,1044,6,1
7/28/2021,1446,3,1
7/28/2021,1453,13,1
7/28/2021,1478,3,1
7/29/2021,143,3,1
7/29/2021,343,3,1
7/29/2021,448,11,1
7/29/2021,669,3,1
7/29/2021,790,11,1
7/29/2021,950,11,2
7/29/2021,998,3,1
8/1/2021,412,7,1
8/1/2021,687,7,2
8/1/2021,992,7,2
8/1/2021,1314,7,2
8/2/2021,139,24,1
8/2/2021,324,24,1
8/2/2021,471,24,2
8/2/2021,527,24,1
8/2/2021,557,24,1
8/2/2021,706,24,1
8/2/2021,1265,24,1
8/2/2021,1550,24,1
8/3/2021,406,16,1
8/3/2021,553,16,2
8/3/2021,854,16,1
8/3/2021,1166,16,1
8/3/2021,1177,16,1
8/3/2021,1343,16,1
8/3/2021,1357,16,2
8/4/2021,29,13,2
8/4/2021,105,17,2
8/4/2021,180,17,2
8/4/2021,240,13,1
8/4/2021,261,17,1
8/4/2021,269,7,1
8/4/2021,271,17,1
8/4/2021,424,7,2
8/4/2021,616,13,1
8/4/2021,837,7,1
8/4/2021,999,13,1
8/4/2021,1053,7,1
8/4/2021,1199,13,1
8/4/2021,1324,7,1
8/4/2021,1330,13,1
8/4/2021,1426,13,1
8/4/2021,1435,13,2
8/5/2021,592,6,1
8/5/2021,874,6,1
8/5/2021,1533,6,2
8/6/2021,24,13,1
8/6/2021,62,13,1
8/6/2021,79,13,1
8/6/2021,250,13,1
8/6/2021,1108,13,1
8/6/2021,1145,13,1
8/6/2021,1550,13,1
8/7/2021,40,7,1
8/7/2021,145,7,2
8/7/2021,149,11,1
8/7/2021,233,16,1
8/7/2021,345,16,2
8/7/2021,449,16,1
8/7/2021,593,7,1
8/7/2021,810,16,1
8/7/2021,1185,7,1
8/7/2021,1289,11,1
8/8/2021,715,13,1
8/8/2021,865,13,1
8/8/2021,1178,13,1
8/11/2021,427,15,1
8/11/2021,777,23,1
8/11/2021,854,15,2
8/11/2021,1116,15,1
8/11/2021,1180,15,1
8/11/2021,1249,23,2
8/11/2021,1432,23,1
8/12/2021,82,3,2
8/12/2021,299,6,1
8/12/2021,400,15,1
8/12/2021,1175,6,1
8/12/2021,1261,6,1
8/12/2021,1376,15,1
8/13/2021,199,3,1
8/13/2021,279,3,2
8/13/2021,284,3,1
8/13/2021,342,16,1
8/13/2021,526,16,1
8/13/2021,572,3,1
8/13/2021,770,11,1
8/13/2021,1339,3,1
8/13/2021,1429,3,1
8/14/2021,558,11,1
8/14/2021,579,17,1
8/14/2021,1230,17,1
8/14/2021,1374,11,2
8/15/2021,58,17,1
8/15/2021,123,7,1
8/15/2021,294,17,2
8/15/2021,357,17,1
8/15/2021,437,17,1
8/15/2021,514,17,1
8/15/2021,610,7,1
8/15/2021,684,7,1
8/15/2021,823,17,2
8/15/2021,958,7,1
8/15/2021,1022,17,1
8/15/2021,1096,17,1
8/15/2021,1285,17,1
8/15/2021,1379,7,1
8/15/2021,1431,7,1
8/16/2021,113,16,1
8/16/2021,905,16,1
8/16/2021,961,16,1
8/16/2021,1073,24,1
8/17/2021,130,6,1
8/17/2021,868,15,1
8/17/2021,953,6,2
8/18/2021,163,15,1
8/18/2021,313,15,2
8/18/2021,382,3,1
8/19/2021,322,3,1
8/19/2021,1096,3,1
8/19/2021,1123,3,1
8/19/2021,1155,3,2
8/19/2021,1178,3,1
8/21/2021,475,24,1
8/21/2021,516,24,1
8/21/2021,680,24,2
8/21/2021,836,24,1
8/21/2021,1287,24,2
8/21/2021,1298,24,2
8/22/2021,76,17,1
8/22/2021,376,17,2
8/22/2021,611,17,1
8/22/2021,872,11,1
8/22/2021,975,17,2
8/22/2021,1005,11,1
8/22/2021,1231,17,1
8/22/2021,1357,17,1
8/22/2021,1479,17,1
8/23/2021,119,24,1
8/23/2021,287,11,2
8/23/2021,427,24,2
8/23/2021,549,24,1
8/23/2021,575,24,2
8/23/2021,794,24,2
8/23/2021,915,24,1
8/23/2021,1266,11,2
8/23/2021,1272,11,1
8/23/2021,1407,11,1
8/23/2021,1461,24,2
8/24/2021,50,16,1
8/24/2021,413,16,1
8/24/2021,1256,16,1
8/24/2021,1429,16,1
8/25/2021,182,24,1
8/25/2021,231,24,1
8/25/2021,648,24,2
8/25/2021,715,24,1
8/25/2021,1036,24,1
8/25/2021,1463,24,1
8/25/2021,1475,24,1
8/26/2021,22,17,1
8/26/2021,49,23,1
8/26/2021,57,23,1
8/26/2021,79,23,1
8/26/2021,399,17,2
8/26/2021,641,17,1
8/26/2021,645,6,1
8/26/2021,734,23,1
8/26/2021,798,6,1
8/26/2021,860,17,1
8/26/2021,1301,17,1
8/26/2021,1376,17,2
8/27/2021,469,13,1
8/28/2021,29,15,2
8/28/2021,258,15,1
8/28/2021,850,15,1
8/28/2021,1158,15,2
8/28/2021,1522,6,1
8/29/2021,1251,3,1
8/29/2021,1417,3,2
8/29/2021,1519,3,1
8/30/2021,1050,7,1
8/30/2021,1389,7,1
9/1/2021,521,13,1
9/1/2021,1132,13,1
9/2/2021,132,15,2
9/2/2021,381,3,1
9/2/2021,468,3,1
9/2/2021,517,15,1
9/2/2021,541,3,1
9/2/2021,1210,11,1
9/2/2021,1395,16,1
9/2/2021,1400,15,1
9/2/2021,1450,11,1
9/2/2021,1519,11,1
9/2/2021,1519,16,1
9/3/2021,428,6,1
9/3/2021,812,6,1
9/3/2021,1417,6,1
9/4/2021,320,23,1
9/4/2021,603,23,1
9/4/2021,1232,15,1
9/4/2021,1416,15,1
9/5/2021,74,7,1
9/5/2021,286,7,1
9/5/2021,903,7,1
9/6/2021,10,7,1
9/6/2021,205,24,1
9/6/2021,689,24,1
9/6/2021,1008,24,1
9/6/2021,1061,7,1
9/6/2021,1151,7,1
9/6/2021,1423,7,1
9/6/2021,1432,24,1
9/7/2021,264,11,2
9/7/2021,585,24,1
9/7/2021,767,24,1
9/7/2021,774,11,2
9/7/2021,1422,11,2
9/7/2021,1437,11,2
9/8/2021,69,6,1
9/8/2021,125,15,1
9/8/2021,240,15,1
9/8/2021,298,6,1
9/8/2021,334,15,1
9/8/2021,574,6,1
9/8/2021,595,11,1
9/8/2021,616,6,1
9/8/2021,770,6,1
9/8/2021,832,11,1
9/8/2021,861,6,1
9/8/2021,1019,7,1
9/8/2021,1106,7,2
9/8/2021,1202,7,1
9/8/2021,1346,7,2
9/8/2021,1389,11,1
9/8/2021,1451,6,1
9/8/2021,1494,15,1
9/8/2021,1540,11,1
9/9/2021,87,7,1
9/9/2021,432,7,1
9/9/2021,1039,7,1
9/10/2021,176,13,2
9/10/2021,335,13,1
9/10/2021,653,11,1
9/10/2021,754,13,1
9/10/2021,863,11,1
9/10/2021,944,13,1
9/10/2021,953,11,1
9/10/2021,988,13,1
9/10/2021,1064,11,1
9/10/2021,1224,13,1
9/10/2021,1392,13,1
9/11/2021,618,13,1
9/11/2021,845,13,1
9/11/2021,879,23,2
9/11/2021,1461,23,1
9/12/2021,177,3,1
9/12/2021,886,3,1
9/12/2021,910,23,1
9/12/2021,992,3,1
9/13/2021,898,24,1
9/13/2021,919,24,1
9/13/2021,1488,24,1
9/14/2021,258,17,1
9/14/2021,259,17,1
9/14/2021,407,17,1
9/14/2021,464,3,1
9/14/2021,630,3,1
9/14/2021,862,17,1
9/14/2021,1471,3,1
9/15/2021,26,24,2
9/15/2021,1204,24,1
9/15/2021,1511,24,1
9/16/2021,790,23,1
9/17/2021,10,13,1
9/17/2021,428,6,1
9/17/2021,854,13,2
9/17/2021,924,6,1
9/17/2021,1213,13,1
9/17/2021,1218,6,1
9/17/2021,1477,6,1
9/18/2021,4,15,1
9/18/2021,28,13,2
9/18/2021,159,13,1
9/18/2021,374,13,2
9/18/2021,570,15,1
9/18/2021,577,15,1
9/18/2021,598,15,1
9/18/2021,821,6,1
9/18/2021,1068,13,1
9/18/2021,1118,15,1
9/18/2021,1214,13,1
9/18/2021,1452,13,1
9/18/2021,1546,13,1
9/19/2021,1264,7,1
9/20/2021,123,17,1
9/20/2021,325,16,1
9/20/2021,325,3,1
9/20/2021,336,3,1
9/20/2021,675,17,2
9/20/2021,772,16,1
9/20/2021,832,3,2
9/20/2021,893,16,2
9/20/2021,954,23,1
9/20/2021,1011,16,1
9/20/2021,1043,23,1
9/20/2021,1174,16,1
9/20/2021,1208,3,1
9/20/2021,1211,17,1
9/20/2021,1321,16,1
9/20/2021,1425,3,1
9/21/2021,42,17,1
9/21/2021,45,17,1
9/21/2021,457,17,1
9/21/2021,486,17,1
9/21/2021,623,17,1
9/21/2021,985,17,1
9/21/2021,1098,17,1
9/21/2021,1178,17,1
9/21/2021,1211,17,1
9/21/2021,1365,17,1
9/21/2021,1413,17,1
9/22/2021,17,17,1
9/22/2021,466,17,1
9/22/2021,668,17,1
9/22/2021,755,17,1
9/22/2021,1407,17,2
9/23/2021,45,24,1
9/23/2021,164,17,2
9/23/2021,289,17,1
9/23/2021,343,16,1
9/23/2021,450,17,1
9/23/2021,463,17,1
9/23/2021,471,3,1
9/23/2021,502,17,1
9/23/2021,753,3,1
9/23/2021,789,17,1
9/23/2021,859,16,1
9/23/2021,874,24,1
9/23/2021,926,17,1
9/23/2021,1206,17,1
9/23/2021,1302,17,1
9/23/2021,1418,17,1
9/23/2021,1450,17,1
9/23/2021,1525,16,1
9/27/2021,261,16,1
9/27/2021,267,15,1
9/27/2021,453,16,1
9/27/2021,552,15,1
9/27/2021,664,15,1
9/27/2021,714,11,1
9/27/2021,779,16,1
9/27/2021,907,16,1
9/27/2021,947,15,1
9/27/2021,995,15,2
9/27/2021,1241,15,1
9/27/2021,1454,15,1
9/29/2021,370,16,1
9/29/2021,666,16,1
9/29/2021,1446,16,2
10/2/2021,40,13,1
10/2/2021,125,24,1
10/2/2021,529,13,1
10/2/2021,629,13,1
10/2/2021,768,13,1
10/2/2021,964,13,2
10/2/2021,1118,13,1
10/2/2021,1266,13,1
10/2/2021,1432,13,2
10/3/2021,265,15,1
10/3/2021,458,15,1
10/3/2021,688,15,1
10/3/2021,1342,15,1
10/3/2021,1396,15,1
10/3/2021,1472,15,1
10/4/2021,125,23,1
10/4/2021,139,24,1
10/4/2021,180,24,1
10/4/2021,336,24,1
10/4/2021,563,24,1
10/5/2021,188,13,1
10/6/2021,774,17,2
10/6/2021,1031,17,1
10/6/2021,1057,17,1
10/7/2021,195,23,2
10/7/2021,356,3,1
10/7/2021,384,23,2
10/7/2021,386,23,1
10/7/2021,472,6,1
10/7/2021,579,3,1
10/7/2021,595,23,1
10/7/2021,710,6,1
10/7/2021,1187,23,1
10/7/2021,1431,3,1
10/8/2021,629,23,1
10/8/2021,911,23,1
10/9/2021,127,7,1
10/9/2021,357,7,1
10/9/2021,678,7,1
10/9/2021,906,7,2
10/9/2021,1354,7,2
10/10/2021,322,17,2
10/10/2021,332,17,1
10/10/2021,405,11,2
10/10/2021,566,17,1
10/10/2021,581,17,1
10/10/2021,632,17,2
10/10/2021,709,17,1
10/10/2021,727,11,1
10/10/2021,735,11,2
10/10/2021,845,17,1
10/10/2021,882,17,1
10/10/2021,959,17,1
10/10/2021,1226,17,1
10/10/2021,1337,17,1
10/10/2021,1377,11,1
10/10/2021,1406,11,2
10/10/2021,1497,11,1
10/10/2021,1503,17,1
10/12/2021,561,3,1
10/12/2021,1392,3,1
10/13/2021,258,11,2
10/13/2021,455,11,1
10/13/2021,844,11,1
10/13/2021,1353,11,1
10/13/2021,1377,11,1
10/13/2021,1515,11,2
10/13/2021,1523,11,1
10/14/2021,3,17,2
10/14/2021,8,17,1
10/14/2021,490,17,1
10/14/2021,552,17,1
10/14/2021,572,17,1
10/14/2021,613,16,2
10/14/2021,636,17,1
10/14/2021,678,16,1
10/14/2021,776,17,1
10/14/2021,1098,16,1
10/14/2021,1129,17,1
10/14/2021,1140,17,1
10/14/2021,1292,17,1
10/14/2021,1398,17,1
10/14/2021,1514,17,1
10/15/2021,36,15,1
10/15/2021,351,13,1
10/15/2021,396,15,1
10/15/2021,404,11,1
10/15/2021,490,11,2
10/15/2021,536,11,2
10/15/2021,777,13,1
10/15/2021,802,11,2
10/15/2021,919,15,2
10/15/2021,952,16,1
10/15/2021,954,16,1
10/15/2021,1154,15,1
10/15/2021,1237,15,2
10/15/2021,1418,11,1
10/15/2021,1484,13,1
10/15/2021,1490,6,1
10/15/2021,1539,6,1
10/16/2021,115,11,1
10/16/2021,255,15,1
10/16/2021,330,13,1
10/16/2021,477,13,1
10/16/2021,610,11,2
10/16/2021,675,15,1
10/16/2021,785,3,1
10/16/2021,809,11,2
10/16/2021,938,23,1
10/16/2021,1012,11,1
10/16/2021,1068,11,1
10/16/2021,1142,13,1
10/16/2021,1412,13,1
10/17/2021,236,16,1
10/18/2021,938,11,1
10/18/2021,985,11,2
10/19/2021,163,7,1
10/19/2021,416,7,2
10/19/2021,444,24,1
10/19/2021,503,6,1
10/19/2021,549,7,1
10/19/2021,581,24,1
10/19/2021,621,24,1
10/19/2021,836,6,2
10/19/2021,859,7,1
10/19/2021,957,24,2
10/19/2021,1021,24,1
10/19/2021,1144,24,1
10/19/2021,1149,7,2
10/19/2021,1204,7,1
10/19/2021,1403,24,1
10/19/2021,1424,24,1
10/19/2021,1439,24,1
10/19/2021,1461,7,2
10/20/2021,96,7,1
10/20/2021,242,7,1
10/20/2021,245,7,1
10/20/2021,408,7,1
10/20/2021,559,7,1
10/20/2021,787,7,1
10/20/2021,1148,7,1
10/21/2021,180,13,1
10/21/2021,562,17,1
10/21/2021,617,17,1
10/21/2021,887,17,1
10/21/2021,908,17,1
10/21/2021,1019,17,1
10/21/2021,1099,13,1
10/21/2021,1117,13,1
10/21/2021,1410,13,1
10/22/2021,59,7,1
10/22/2021,62,24,1
10/22/2021,234,7,1
10/22/2021,311,7,1
10/22/2021,325,7,1
10/22/2021,364,7,2
10/22/2021,387,3,1
10/22/2021,469,24,1
10/22/2021,476,24,1
10/22/2021,613,15,1
10/22/2021,631,15,1
10/22/2021,644,15,2
10/22/2021,687,3,1
10/22/2021,782,16,2
10/22/2021,797,3,1
10/22/2021,904,24,2
10/22/2021,918,7,1
10/22/2021,929,7,2
10/22/2021,1004,15,1
10/23/2021,66,23,2
10/23/2021,224,23,1
10/23/2021,300,16,1
10/23/2021,755,16,1
10/23/2021,1009,23,1
10/23/2021,1223,23,1
10/24/2021,11,6,1
10/24/2021,123,6,2
10/24/2021,369,6,1
10/24/2021,437,6,1
10/24/2021,457,6,2
10/24/2021,908,6,1
10/24/2021,1512,6,1
10/26/2021,54,17,1
10/26/2021,739,17,1
10/27/2021,554,3,1
10/27/2021,820,15,1
10/27/2021,1014,3,1
10/27/2021,1253,6,2
10/27/2021,1487,3,2
11/1/2021,444,7,1
11/1/2021,939,7,1
11/1/2021,1392,7,1
11/1/2021,1447,7,1
11/2/2021,22,7,1
11/2/2021,126,15,1
11/2/2021,470,7,1
11/2/2021,495,7,2
11/2/2021,608,15,1
11/2/2021,869,7,1
11/2/2021,982,15,1
11/2/2021,993,15,1
11/2/2021,1194,7,1
11/2/2021,1230,15,1
11/2/2021,1232,15,1
11/2/2021,1330,15,1
11/3/2021,37,17,1
11/3/2021,242,17,1
11/3/2021,792,17,1
11/3/2021,993,17,1
11/3/2021,1136,17,1
11/3/2021,1197,17,1
11/3/2021,1418,17,1
11/4/2021,18,15,1
11/4/2021,169,13,1
11/4/2021,184,13,1
11/4/2021,305,13,1
11/4/2021,485,13,1
11/4/2021,900,15,1
11/4/2021,1143,13,1
11/6/2021,390,3,2
11/6/2021,1086,3,1
11/6/2021,1236,3,1
11/7/2021,6,6,1
11/7/2021,198,3,1
11/7/2021,591,3,1
11/7/2021,623,7,1
11/7/2021,679,3,1
11/7/2021,849,6,1
11/7/2021,941,3,1
11/7/2021,1040,6,1
11/7/2021,1167,6,1
11/7/2021,1273,6,1
11/7/2021,1501,7,1
11/8/2021,249,7,1
11/8/2021,380,24,1
11/8/2021,825,7,1
11/8/2021,1018,24,1
11/8/2021,1064,7,1
11/8/2021,1142,24,1
11/8/2021,1171,7,1
11/8/2021,1337,24,2
11/9/2021,660,24,1
11/9/2021,1139,23,2
11/9/2021,1428,24,1
11/10/2021,165,17,1
11/10/2021,165,6,1
11/10/2021,403,6,1
11/10/2021,451,6,1
11/10/2021,583,17,1
11/10/2021,626,17,1
11/10/2021,672,17,1
11/10/2021,693,17,1
11/10/2021,809,17,1
11/10/2021,1113,17,1
11/10/2021,1423,6,1
11/10/2021,1464,6,1
11/10/2021,1556,6,2
11/11/2021,120,3,1
11/11/2021,177,3,1
11/11/2021,409,3,1
11/11/2021,435,3,1
11/11/2021,558,3,1
11/11/2021,643,3,1
11/11/2021,1121,3,1
11/11/2021,1290,3,1
11/11/2021,1357,3,1
11/13/2021,237,7,2
11/13/2021,297,15,1
11/13/2021,442,15,1
11/13/2021,521,7,1
11/13/2021,738,15,1
11/13/2021,1089,7,1
11/13/2021,1113,7,1
11/13/2021,1187,15,1
11/13/2021,1264,15,1
11/13/2021,1342,7,1
11/13/2021,1460,15,1
11/14/2021,284,24,2
11/14/2021,398,24,1
11/14/2021,404,24,1
11/14/2021,848,24,1
11/14/2021,1537,24,1
11/15/2021,90,24,1
11/15/2021,202,16,1
11/15/2021,261,3,1
11/15/2021,351,3,1
11/15/2021,544,3,1
11/15/2021,694,3,1
11/15/2021,800,11,2
11/15/2021,880,3,1
11/15/2021,1089,16,1
11/15/2021,1196,16,2
11/15/2021,1339,11,1
11/15/2021,1360,16,2
11/15/2021,1464,16,1
11/16/2021,128,13,1
11/16/2021,695,11,1
11/16/2021,1004,13,1
11/16/2021,1193,11,1
11/16/2021,1482,11,1
11/16/2021,1495,23,1
11/16/2021,1555,13,1
11/17/2021,16,15,2
11/17/2021,536,15,1
11/17/2021,710,15,1
11/17/2021,774,15,1
11/17/2021,937,15,1
11/17/2021,1278,15,2
11/17/2021,1456,15,1
11/18/2021,350,6,1
11/18/2021,577,13,2
11/18/2021,649,13,1
11/18/2021,836,13,1
11/18/2021,1167,13,1
11/18/2021,1207,13,1
11/18/2021,1268,13,2
11/18/2021,1401,6,2
11/19/2021,1156,23,1
11/21/2021,36,6,1
11/21/2021,172,17,1
11/21/2021,328,16,1
11/21/2021,394,6,2
11/21/2021,470,16,1
11/21/2021,553,6,2
11/21/2021,688,16,1
11/21/2021,713,6,1
11/21/2021,743,16,1
11/21/2021,778,23,1
11/21/2021,913,16,1
11/21/2021,944,16,1
11/21/2021,1177,17,2
11/21/2021,1233,6,2
11/21/2021,1320,16,1
11/21/2021,1362,16,1
11/21/2021,1386,16,1
11/21/2021,1386,17,1
11/21/2021,1402,16,1
11/21/2021,1454,23,2
11/22/2021,22,17,1
11/22/2021,337,16,1
11/22/2021,353,16,1
11/22/2021,357,17,1
11/22/2021,485,16,2
11/22/2021,514,16,1
11/22/2021,615,16,1
11/22/2021,860,16,1
11/22/2021,1073,17,2
11/22/2021,1087,17,1
11/22/2021,1210,17,1
11/22/2021,1401,16,1
11/24/2021,124,16,1
11/24/2021,582,16,1
11/24/2021,1072,16,1
11/25/2021,101,24,1
11/25/2021,228,16,1
11/25/2021,321,16,1
11/25/2021,334,13,1
11/25/2021,552,24,1
11/25/2021,560,16,1
11/25/2021,897,13,1
11/25/2021,970,24,1
11/25/2021,1080,24,2
11/25/2021,1252,13,1
11/25/2021,1313,24,1
11/25/2021,1332,13,1
11/25/2021,1343,13,1
11/25/2021,1483,13,1
11/25/2021,1500,13,1
11/26/2021,7,6,1
11/26/2021,32,11,1
11/26/2021,107,11,1
11/26/2021,296,6,1
11/26/2021,465,6,1
11/26/2021,709,6,1
11/26/2021,948,11,1
11/26/2021,995,6,1
11/26/2021,1454,11,1
11/27/2021,194,15,1
11/27/2021,337,15,1
11/27/2021,354,11,1
11/27/2021,543,11,1
11/27/2021,1275,15,1
11/27/2021,1497,11,1
11/27/2021,1500,15,1
11/28/2021,64,11,1
11/28/2021,74,3,1
11/28/2021,127,17,1
11/28/2021,533,11,1
11/28/2021,591,3,1
11/28/2021,840,3,1
11/28/2021,917,17,1
11/28/2021,1093,17,1
11/28/2021,1158,11,1
11/28/2021,1166,11,1
11/28/2021,1348,3,2
11/28/2021,1417,3,1
11/28/2021,1447,17,1
11/30/2021,546,13,1
11/30/2021,562,13,2
11/30/2021,953,13,1
11/30/2021,1270,13,2
11/30/2021,1397,13,1
11/30/2021,1549,13,1
12/1/2021,152,6,1
12/1/2021,169,6,2
12/1/2021,958,6,1
12/1/2021,1208,6,1
12/1/2021,1263,6,1
12/1/2021,1268,6,1
12/1/2021,1299,6,1
12/1/2021,1435,6,1
12/1/2021,1484,6,1
12/2/2021,269,7,2
12/2/2021,1084,7,1
12/2/2021,1431,7,1
12/3/2021,359,15,2
12/3/2021,538,23,1
12/3/2021,936,15,1
12/3/2021,1338,15,1
12/3/2021,1416,15,1
12/3/2021,1443,15,2
12/3/2021,1475,15,1
12/4/2021,22,7,1
12/4/2021,495,11,2
12/4/2021,576,7,1
12/4/2021,665,7,1
12/4/2021,899,7,1
12/4/2021,1139,11,1
12/4/2021,1369,7,1
12/4/2021,1519,11,1
12/4/2021,1544,11,1
12/5/2021,16,16,1
12/5/2021,40,23,1
12/5/2021,121,15,1
12/5/2021,561,16,1
12/5/2021,765,15,1
12/5/2021,919,16,2
12/5/2021,1064,16,1
12/5/2021,1201,16,1
12/5/2021,1534,15,1
12/6/2021,92,15,1
12/6/2021,195,15,1
12/6/2021,211,15,1
12/6/2021,361,15,2
12/6/2021,371,15,1
12/6/2021,1128,15,1
12/7/2021,11,17,2
12/7/2021,504,24,1
12/7/2021,540,17,1
12/7/2021,791,24,1
12/7/2021,947,17,1
12/7/2021,1140,17,1
12/7/2021,1260,17,1
12/7/2021,1261,17,1
12/7/2021,1350,17,1
12/7/2021,1442,17,1
12/8/2021,536,16,1
12/8/2021,1510,16,1
12/9/2021,460,3,1
12/9/2021,521,3,2
12/9/2021,862,3,2
12/9/2021,1388,3,1
12/10/2021,214,7,1
12/10/2021,769,7,1
12/10/2021,1179,7,2
